# Legacy Model output file: ../../unitTests/Legacy/CRRquiet_NatEpochSaa_Diff.CRRESELE.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Ap range: 5-7.5
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.80347222,0.55133523,3.89111502,-0.12140429,1.50000000e+05,1.56500000e+05,4.13750000e+04,7.37500000e+03,2.13281298e+03,5.68359017e+02,1.59180000e+02,2.31320001e+01,2.84600002e+00,1.10800005e+00
53219.80416667,0.53302062,3.90432211,-0.10777483,1.50000000e+05,1.56500000e+05,4.13750000e+04,7.37500000e+03,2.13281298e+03,5.68359017e+02,1.59180000e+02,2.31320001e+01,2.84600002e+00,1.10800005e+00
53219.80486111,0.51465768,3.91717557,-0.09413548,2.08500000e+05,1.86250000e+05,4.60000000e+04,8.54687500e+03,2.16796899e+03,5.66406012e+02,1.54296994e+02,2.16370001e+01,2.72800005e+00,1.09699997e+00
53219.80555556,0.49624843,3.92967698,-0.08048782,2.08500000e+05,1.86250000e+05,4.60000000e+04,8.54687500e+03,2.16796899e+03,5.66406012e+02,1.54296994e+02,2.16370001e+01,2.72800005e+00,1.09699997e+00
53219.80625000,0.47779492,3.94182760,-0.06683294,2.08500000e+05,1.86250000e+05,4.60000000e+04,8.54687500e+03,2.16796899e+03,5.66406012e+02,1.54296994e+02,2.16370001e+01,2.72800005e+00,1.09699997e+00
53219.80694444,0.45929919,3.95362883,-0.05317224,2.08500000e+05,1.86250000e+05,4.60000000e+04,8.54687500e+03,2.16796899e+03,5.66406012e+02,1.54296994e+02,2.16370001e+01,2.72800005e+00,1.09699997e+00
53219.80763889,0.44076281,3.96508240,-0.03950669,2.08500000e+05,1.86250000e+05,4.60000000e+04,8.54687500e+03,2.16796899e+03,5.66406012e+02,1.54296994e+02,2.16370001e+01,2.72800005e+00,1.09699997e+00
53219.80833333,0.42218813,3.97618941,-0.02583783,2.08500000e+05,1.86250000e+05,4.60000000e+04,8.54687500e+03,2.16796899e+03,5.66406012e+02,1.54296994e+02,2.16370001e+01,2.72800005e+00,1.09699997e+00
53219.80902778,0.40357672,3.98695144,-0.01216662,2.87500000e+05,2.27500000e+05,5.08750000e+04,8.81250000e+03,2.20312500e+03,5.62500000e+02,1.50145993e+02,2.09960006e+01,2.61699990e+00,1.08500000e+00
53219.80972222,0.38493047,3.99736957,0.00150568,2.87500000e+05,2.27500000e+05,5.08750000e+04,8.81250000e+03,2.20312500e+03,5.62500000e+02,1.50145993e+02,2.09960006e+01,2.61699990e+00,1.08500000e+00
53219.81041667,0.36625141,4.00744507,0.01517767,2.87500000e+05,2.27500000e+05,5.08750000e+04,8.81250000e+03,2.20312500e+03,5.62500000e+02,1.50145993e+02,2.09960006e+01,2.61699990e+00,1.08500000e+00
53219.81111111,0.34754097,4.01717950,0.02884857,2.87500000e+05,2.27500000e+05,5.08750000e+04,8.81250000e+03,2.20312500e+03,5.62500000e+02,1.50145993e+02,2.09960006e+01,2.61699990e+00,1.08500000e+00
53219.81180556,0.32880117,4.02657396,0.04251695,2.87000000e+05,2.26750000e+05,5.06875000e+04,8.78125000e+03,2.19140601e+03,5.59570014e+02,1.49169996e+02,2.08439995e+01,2.59799999e+00,1.07600004e+00
53219.81250000,0.31003375,4.03562939,0.05618172,3.75500000e+05,2.79500000e+05,5.37500000e+04,8.92187500e+03,2.21093798e+03,5.56640983e+02,1.45264000e+02,2.01110002e+01,2.49100011e+00,1.06599997e+00
53219.81319444,0.29124027,4.04434738,0.06984179,3.75500000e+05,2.79500000e+05,5.37500000e+04,8.92187500e+03,2.21093798e+03,5.56640983e+02,1.45264000e+02,2.01110002e+01,2.49100011e+00,1.06599997e+00
53219.81388889,0.27242278,4.05272884,0.08349604,3.75500000e+05,2.79500000e+05,5.37500000e+04,8.92187500e+03,2.21093798e+03,5.56640983e+02,1.45264000e+02,2.01110002e+01,2.49100011e+00,1.06599997e+00
53219.81458333,0.25358253,4.06077489,0.09714340,3.75500000e+05,2.79500000e+05,5.37500000e+04,8.92187500e+03,2.21093798e+03,5.56640983e+02,1.45264000e+02,2.01110002e+01,2.49100011e+00,1.06599997e+00
53219.81527778,0.23472140,4.06848678,0.11078290,3.75500000e+05,2.79500000e+05,5.37500000e+04,8.92187500e+03,2.21093798e+03,5.56640983e+02,1.45264000e+02,2.01110002e+01,2.49100011e+00,1.06599997e+00
53219.81597222,0.21584113,4.07586530,0.12441314,3.75500000e+05,2.79500000e+05,5.37500000e+04,8.92187500e+03,2.21093798e+03,5.56640983e+02,1.45264000e+02,2.01110002e+01,2.49100011e+00,1.06599997e+00
53219.81666667,0.19694328,4.08291185,0.13803334,3.75500000e+05,2.79500000e+05,5.37500000e+04,8.92187500e+03,2.21093798e+03,5.56640983e+02,1.45264000e+02,2.01110002e+01,2.49100011e+00,1.06599997e+00
53219.81736111,0.17802957,4.08962707,0.15164223,4.83000000e+05,3.48000000e+05,6.01250000e+04,9.26562500e+03,2.22656298e+03,5.53710997e+02,1.42333999e+02,1.85550004e+01,2.43000011e+00,1.08299998e+00
53219.81805556,0.15910127,4.09601221,0.16523904,4.83000000e+05,3.48000000e+05,6.01250000e+04,9.26562500e+03,2.22656298e+03,5.53710997e+02,1.42333999e+02,1.85550004e+01,2.43000011e+00,1.08299998e+00
53219.81875000,0.14016025,4.10206806,0.17882251,4.83000000e+05,3.48000000e+05,6.01250000e+04,9.26562500e+03,2.22656298e+03,5.53710997e+02,1.42333999e+02,1.85550004e+01,2.43000011e+00,1.08299998e+00
53219.81944444,0.12120809,4.10779571,0.19239154,4.80500000e+05,3.46000000e+05,5.96250000e+04,9.18750000e+03,2.20703101e+03,5.47851980e+02,1.40869007e+02,1.83109995e+01,2.39600008e+00,1.06399995e+00
53219.82013889,0.10224620,4.11319610,0.20594535,4.80500000e+05,3.46000000e+05,5.96250000e+04,9.18750000e+03,2.20703101e+03,5.47851980e+02,1.40869007e+02,1.83109995e+01,2.39600008e+00,1.06399995e+00
53219.82083333,0.08327615,4.11826987,0.21948283,4.80500000e+05,3.46000000e+05,5.96250000e+04,9.18750000e+03,2.20703101e+03,5.47851980e+02,1.40869007e+02,1.83109995e+01,2.39600008e+00,1.06399995e+00
53219.82152778,0.06429966,4.12301811,0.23300289,6.06000000e+05,4.15000000e+05,6.26875000e+04,9.35937500e+03,2.22265601e+03,5.40039003e+02,1.38916001e+02,1.74260009e+01,2.38399999e+00,1.06399995e+00
53219.82222222,0.04531799,4.12744161,0.24650458,6.06000000e+05,4.15000000e+05,6.26875000e+04,9.35937500e+03,2.22265601e+03,5.40039003e+02,1.38916001e+02,1.74260009e+01,2.38399999e+00,1.06399995e+00
53219.82291667,0.02633272,4.13154115,0.25998697,6.06000000e+05,4.15000000e+05,6.26875000e+04,9.35937500e+03,2.22265601e+03,5.40039003e+02,1.38916001e+02,1.74260009e+01,2.38399999e+00,1.06399995e+00
53219.82361111,0.00734555,4.13531768,0.27344911,6.06000000e+05,4.15000000e+05,6.26875000e+04,9.35937500e+03,2.22265601e+03,5.40039003e+02,1.38916001e+02,1.74260009e+01,2.38399999e+00,1.06399995e+00
53219.82430556,-0.01164239,4.13877166,0.28688975,6.06000000e+05,4.15000000e+05,6.26875000e+04,9.35937500e+03,2.22265601e+03,5.40039003e+02,1.38916001e+02,1.74260009e+01,2.38399999e+00,1.06399995e+00
53219.82500000,-0.03062924,4.14190404,0.30030826,6.06000000e+05,4.15000000e+05,6.26875000e+04,9.35937500e+03,2.22265601e+03,5.40039003e+02,1.38916001e+02,1.74260009e+01,2.38399999e+00,1.06399995e+00
53219.82569444,-0.04961389,4.14471560,0.31370338,6.06000000e+05,4.15000000e+05,6.26875000e+04,9.35937500e+03,2.22265601e+03,5.40039003e+02,1.38916001e+02,1.74260009e+01,2.38399999e+00,1.06399995e+00
53219.82638889,-0.06859461,4.14720696,0.32707433,6.01000000e+05,4.11000000e+05,6.19375000e+04,9.23437500e+03,2.18750000e+03,5.31250000e+02,1.36474997e+02,1.70900002e+01,2.33100005e+00,1.03599997e+00
53219.82708333,-0.08757000,4.14937877,0.34042002,7.43000000e+05,4.82500000e+05,6.52500000e+04,9.51562500e+03,2.18750000e+03,5.26367009e+02,1.35010004e+02,1.60830002e+01,2.31899996e+00,1.03599997e+00
53219.82777778,-0.10653880,4.15123164,0.35373964,7.43000000e+05,4.82500000e+05,6.52500000e+04,9.51562500e+03,2.18750000e+03,5.26367009e+02,1.35010004e+02,1.60830002e+01,2.31899996e+00,1.03599997e+00
53219.82847222,-0.12549928,4.15276635,0.36703211,7.43000000e+05,4.82500000e+05,6.52500000e+04,9.51562500e+03,2.18750000e+03,5.26367009e+02,1.35010004e+02,1.60830002e+01,2.31899996e+00,1.03599997e+00
53219.82916667,-0.14445018,4.15398339,0.38029633,7.43000000e+05,4.82500000e+05,6.52500000e+04,9.51562500e+03,2.18750000e+03,5.26367009e+02,1.35010004e+02,1.60830002e+01,2.31899996e+00,1.03599997e+00
53219.82986111,-0.16339010,4.15488354,0.39353167,7.43000000e+05,4.82500000e+05,6.52500000e+04,9.51562500e+03,2.18750000e+03,5.26367009e+02,1.35010004e+02,1.60830002e+01,2.31899996e+00,1.03599997e+00
53219.83055556,-0.18231762,4.15546726,0.40673704,7.43000000e+05,4.82500000e+05,6.52500000e+04,9.51562500e+03,2.18750000e+03,5.26367009e+02,1.35010004e+02,1.60830002e+01,2.31899996e+00,1.03599997e+00
53219.83125000,-0.20123132,4.15573503,0.41991148,7.43000000e+05,4.82500000e+05,6.52500000e+04,9.51562500e+03,2.18750000e+03,5.26367009e+02,1.35010004e+02,1.60830002e+01,2.31899996e+00,1.03599997e+00
53219.83194444,-0.22012965,4.15568747,0.43305406,7.43000000e+05,4.82500000e+05,6.52500000e+04,9.51562500e+03,2.18750000e+03,5.26367009e+02,1.35010004e+02,1.60830002e+01,2.31899996e+00,1.03599997e+00
53219.83263889,-0.23901133,4.15532506,0.44616383,7.43000000e+05,4.82500000e+05,6.52500000e+04,9.51562500e+03,2.18750000e+03,5.26367009e+02,1.35010004e+02,1.60830002e+01,2.31899996e+00,1.03599997e+00
53219.83333333,-0.25787497,4.15464826,0.45923986,9.00000000e+05,5.37000000e+05,6.51250000e+04,9.70312500e+03,2.18750000e+03,5.16601980e+02,1.32323995e+02,1.47399995e+01,2.30800011e+00,1.03399996e+00
53219.83402778,-0.27671899,4.15365755,0.47228105,8.90000000e+05,5.30000000e+05,6.41250000e+04,9.53125000e+03,2.14453101e+03,5.04882991e+02,1.29150003e+02,1.43590001e+01,2.23900005e+00,9.98000032e-01
53219.83472222,-0.29554228,4.15235356,0.48528676,8.90000000e+05,5.30000000e+05,6.41250000e+04,9.53125000e+03,2.14453101e+03,5.04882991e+02,1.29150003e+02,1.43590001e+01,2.23900005e+00,9.98000032e-01
53219.83541667,-0.31434314,4.15073644,0.49825574,8.90000000e+05,5.30000000e+05,6.41250000e+04,9.53125000e+03,2.14453101e+03,5.04882991e+02,1.29150003e+02,1.43590001e+01,2.23900005e+00,9.98000032e-01
53219.83611111,-0.33312045,4.14880666,0.51118737,8.90000000e+05,5.30000000e+05,6.41250000e+04,9.53125000e+03,2.14453101e+03,5.04882991e+02,1.29150003e+02,1.43590001e+01,2.23900005e+00,9.98000032e-01
53219.83680556,-0.35187265,4.14656485,0.52408039,8.90000000e+05,5.30000000e+05,6.41250000e+04,9.53125000e+03,2.14453101e+03,5.04882991e+02,1.29150003e+02,1.43590001e+01,2.23900005e+00,9.98000032e-01
53219.83750000,-0.37059847,4.14401118,0.53693402,8.90000000e+05,5.30000000e+05,6.41250000e+04,9.53125000e+03,2.14453101e+03,5.04882991e+02,1.29150003e+02,1.43590001e+01,2.23900005e+00,9.98000032e-01
53219.83819444,-0.38929636,4.14114594,0.54974730,8.90000000e+05,5.30000000e+05,6.41250000e+04,9.53125000e+03,2.14453101e+03,5.04882991e+02,1.29150003e+02,1.43590001e+01,2.23900005e+00,9.98000032e-01
53219.83888889,-0.40796506,4.13796961,0.56251915,8.90000000e+05,5.30000000e+05,6.41250000e+04,9.53125000e+03,2.14453101e+03,5.04882991e+02,1.29150003e+02,1.43590001e+01,2.23900005e+00,9.98000032e-01
53219.83958333,-0.42660299,4.13448252,0.57524893,8.90000000e+05,5.30000000e+05,6.41250000e+04,9.53125000e+03,2.14453101e+03,5.04882991e+02,1.29150003e+02,1.43590001e+01,2.23900005e+00,9.98000032e-01
53219.84027778,-0.44520891,4.13068480,0.58793540,8.90000000e+05,5.30000000e+05,6.41250000e+04,9.53125000e+03,2.14453101e+03,5.04882991e+02,1.29150003e+02,1.43590001e+01,2.23900005e+00,9.98000032e-01
53219.84097222,-0.46378155,4.12657678,0.60057776,8.90000000e+05,5.30000000e+05,6.41250000e+04,9.53125000e+03,2.14453101e+03,5.04882991e+02,1.29150003e+02,1.43590001e+01,2.23900005e+00,9.98000032e-01
53219.84166667,-0.48231919,4.12215878,0.61317491,1.06600000e+06,5.79000000e+05,6.98750000e+04,9.56250000e+03,2.14062500e+03,4.86815989e+02,1.23901002e+02,1.12920003e+01,2.22799997e+00,9.96000017e-01
53219.84236111,-0.50082057,4.11743110,0.62572592,1.05000000e+06,5.69000000e+05,6.85000000e+04,9.34375000e+03,2.08984399e+03,4.73632991e+02,1.20117001e+02,1.09099997e+01,2.14400003e+00,9.50000016e-01
53219.84305556,-0.51928444,4.11239374,0.63823000,1.05000000e+06,5.69000000e+05,6.85000000e+04,9.34375000e+03,2.08984399e+03,4.73632991e+02,1.20117001e+02,1.09099997e+01,2.14400003e+00,9.50000016e-01
53219.84375000,-0.53770907,4.10704718,0.65068606,1.05000000e+06,5.69000000e+05,6.85000000e+04,9.34375000e+03,2.08984399e+03,4.73632991e+02,1.20117001e+02,1.09099997e+01,2.14400003e+00,9.50000016e-01
53219.84444444,-0.55609336,4.10139126,0.66309314,1.05000000e+06,5.69000000e+05,6.85000000e+04,9.34375000e+03,2.08984399e+03,4.73632991e+02,1.20117001e+02,1.09099997e+01,2.14400003e+00,9.50000016e-01
53219.84513889,-0.57443574,4.09542645,0.67545015,1.05000000e+06,5.69000000e+05,6.85000000e+04,9.34375000e+03,2.08984399e+03,4.73632991e+02,1.20117001e+02,1.09099997e+01,2.14400003e+00,9.50000016e-01
53219.84583333,-0.59273465,4.08915275,0.68775631,1.05000000e+06,5.69000000e+05,6.85000000e+04,9.34375000e+03,2.08984399e+03,4.73632991e+02,1.20117001e+02,1.09099997e+01,2.14400003e+00,9.50000016e-01
53219.84652778,-0.61098898,4.08257032,0.70001036,1.05000000e+06,5.69000000e+05,6.85000000e+04,9.34375000e+03,2.08984399e+03,4.73632991e+02,1.20117001e+02,1.09099997e+01,2.14400003e+00,9.50000016e-01
53219.84722222,-0.62919701,4.07567915,0.71221167,1.05000000e+06,5.69000000e+05,6.85000000e+04,9.34375000e+03,2.08984399e+03,4.73632991e+02,1.20117001e+02,1.09099997e+01,2.14400003e+00,9.50000016e-01
53219.84791667,-0.64735748,4.06847956,0.72435899,1.05000000e+06,5.69000000e+05,6.85000000e+04,9.34375000e+03,2.08984399e+03,4.73632991e+02,1.20117001e+02,1.09099997e+01,2.14400003e+00,9.50000016e-01
53219.84861111,-0.66546883,4.06097140,0.73645137,1.05000000e+06,5.69000000e+05,6.85000000e+04,9.34375000e+03,2.08984399e+03,4.73632991e+02,1.20117001e+02,1.09099997e+01,2.14400003e+00,9.50000016e-01
53219.84930556,-0.68352963,4.05315482,0.74848773,1.03600000e+06,5.60000000e+05,6.71250000e+04,9.12500000e+03,2.03515601e+03,4.60449010e+02,1.16576999e+02,1.05290003e+01,2.06000009e+00,9.05999972e-01
53219.85000000,-0.70153849,4.04502982,0.76046726,1.03600000e+06,5.60000000e+05,6.71250000e+04,9.12500000e+03,2.03515601e+03,4.60449010e+02,1.16576999e+02,1.05290003e+01,2.06000009e+00,9.05999972e-01
53219.85069444,-0.71949382,4.03659640,0.77238872,1.03600000e+06,5.60000000e+05,6.71250000e+04,9.12500000e+03,2.03515601e+03,4.60449010e+02,1.16576999e+02,1.05290003e+01,2.06000009e+00,9.05999972e-01
53219.85138889,-0.73739405,4.02785472,0.78425116,1.03600000e+06,5.60000000e+05,6.71250000e+04,9.12500000e+03,2.03515601e+03,4.60449010e+02,1.16576999e+02,1.05290003e+01,2.06000009e+00,9.05999972e-01
53219.85208333,-0.75523795,4.01880462,0.79605365,1.03600000e+06,5.60000000e+05,6.71250000e+04,9.12500000e+03,2.03515601e+03,4.60449010e+02,1.16576999e+02,1.05290003e+01,2.06000009e+00,9.05999972e-01
53219.85277778,-0.77302392,4.00944594,0.80779492,1.03600000e+06,5.60000000e+05,6.71250000e+04,9.12500000e+03,2.03515601e+03,4.60449010e+02,1.16576999e+02,1.05290003e+01,2.06000009e+00,9.05999972e-01
53219.85347222,-0.79075041,3.99977901,0.81947404,1.03600000e+06,5.60000000e+05,6.71250000e+04,9.12500000e+03,2.03515601e+03,4.60449010e+02,1.16576999e+02,1.05290003e+01,2.06000009e+00,9.05999972e-01
53219.85416667,-0.80841584,3.98980333,0.83108990,1.03600000e+06,5.60000000e+05,6.71250000e+04,9.12500000e+03,2.03515601e+03,4.60449010e+02,1.16576999e+02,1.05290003e+01,2.06000009e+00,9.05999972e-01
53219.85486111,-0.82601865,3.97951893,0.84264157,1.03600000e+06,5.60000000e+05,6.71250000e+04,9.12500000e+03,2.03515601e+03,4.60449010e+02,1.16576999e+02,1.05290003e+01,2.06000009e+00,9.05999972e-01
53219.85555556,-0.84355741,3.96892579,0.85412779,1.20600000e+06,6.35000000e+05,7.01250000e+04,9.37500000e+03,2.03515601e+03,4.44824010e+02,1.09008998e+02,1.14139998e+01,2.04799999e+00,9.05000023e-01
53219.85625000,-0.86103058,3.95802376,0.86554746,1.20600000e+06,6.35000000e+05,7.01250000e+04,9.37500000e+03,2.03515601e+03,4.44824010e+02,1.09008998e+02,1.14139998e+01,2.04799999e+00,9.05000023e-01
53219.85694444,-0.87843656,3.94681269,0.87689949,1.20600000e+06,6.35000000e+05,7.01250000e+04,9.37500000e+03,2.03515601e+03,4.44824010e+02,1.09008998e+02,1.14139998e+01,2.04799999e+00,9.05000023e-01
53219.85763889,-0.89577364,3.93529225,0.88818292,1.20600000e+06,6.35000000e+05,7.01250000e+04,9.37500000e+03,2.03515601e+03,4.44824010e+02,1.09008998e+02,1.14139998e+01,2.04799999e+00,9.05000023e-01
53219.85833333,-0.91304024,3.92346261,0.89939650,1.20600000e+06,6.35000000e+05,7.01250000e+04,9.37500000e+03,2.03515601e+03,4.44824010e+02,1.09008998e+02,1.14139998e+01,2.04799999e+00,9.05000023e-01
53219.85902778,-0.93023481,3.91132314,0.91053899,1.18400000e+06,6.22000000e+05,6.83750000e+04,9.10937500e+03,1.97265601e+03,4.29688007e+02,1.04858004e+02,1.09409997e+01,1.95099995e+00,8.53999984e-01
53219.85972222,-0.94735576,3.89887400,0.92160943,1.18400000e+06,6.22000000e+05,6.83750000e+04,9.10937500e+03,1.97265601e+03,4.29688007e+02,1.04858004e+02,1.09409997e+01,1.95099995e+00,8.53999984e-01
53219.86041667,-0.96440121,3.88611470,0.93260657,1.18400000e+06,6.22000000e+05,6.83750000e+04,9.10937500e+03,1.97265601e+03,4.29688007e+02,1.04858004e+02,1.09409997e+01,1.95099995e+00,8.53999984e-01
53219.86111111,-0.98136976,3.87304495,0.94352916,1.18400000e+06,6.22000000e+05,6.83750000e+04,9.10937500e+03,1.97265601e+03,4.29688007e+02,1.04858004e+02,1.09409997e+01,1.95099995e+00,8.53999984e-01
53219.86180556,-0.99825967,3.85966474,0.95437594,1.18400000e+06,6.22000000e+05,6.83750000e+04,9.10937500e+03,1.97265601e+03,4.29688007e+02,1.04858004e+02,1.09409997e+01,1.95099995e+00,8.53999984e-01
53219.86250000,-1.01506906,3.84597360,0.96514597,1.18400000e+06,6.22000000e+05,6.83750000e+04,9.10937500e+03,1.97265601e+03,4.29688007e+02,1.04858004e+02,1.09409997e+01,1.95099995e+00,8.53999984e-01
53219.86319444,-1.03179636,3.83197121,0.97583799,1.18400000e+06,6.22000000e+05,6.83750000e+04,9.10937500e+03,1.97265601e+03,4.29688007e+02,1.04858004e+02,1.09409997e+01,1.95099995e+00,8.53999984e-01
53219.86388889,-1.04843970,3.81765743,0.98645043,1.18400000e+06,6.22000000e+05,6.83750000e+04,9.10937500e+03,1.97265601e+03,4.29688007e+02,1.04858004e+02,1.09409997e+01,1.95099995e+00,8.53999984e-01
53219.86458333,-1.06499749,3.80303161,0.99698236,1.18400000e+06,6.22000000e+05,6.83750000e+04,9.10937500e+03,1.97265601e+03,4.29688007e+02,1.04858004e+02,1.09409997e+01,1.95099995e+00,8.53999984e-01
53219.86527778,-1.08146770,3.78809345,1.00743251,1.18400000e+06,6.22000000e+05,6.83750000e+04,9.10937500e+03,1.97265601e+03,4.29688007e+02,1.04858004e+02,1.09409997e+01,1.95099995e+00,8.53999984e-01
53219.86597222,-1.09784876,3.77284279,1.01779932,1.15800000e+06,6.07000000e+05,6.62500000e+04,8.79687500e+03,1.89843798e+03,4.11621004e+02,1.00097999e+02,1.03759998e+01,1.83700002e+00,7.92999985e-01
53219.86666667,-1.11413878,3.75727901,1.02808184,1.15800000e+06,6.07000000e+05,6.62500000e+04,8.79687500e+03,1.89843798e+03,4.11621004e+02,1.00097999e+02,1.03759998e+01,1.83700002e+00,7.92999985e-01
53219.86736111,-1.13033573,3.74140162,1.03827850,1.15800000e+06,6.07000000e+05,6.62500000e+04,8.79687500e+03,1.89843798e+03,4.11621004e+02,1.00097999e+02,1.03759998e+01,1.83700002e+00,7.92999985e-01
53219.86805556,-1.14643788,3.72521048,1.04838790,1.15800000e+06,6.07000000e+05,6.62500000e+04,8.79687500e+03,1.89843798e+03,4.11621004e+02,1.00097999e+02,1.03759998e+01,1.83700002e+00,7.92999985e-01
53219.86875000,-1.16244318,3.70870495,1.05840893,1.15800000e+06,6.07000000e+05,6.62500000e+04,8.79687500e+03,1.89843798e+03,4.11621004e+02,1.00097999e+02,1.03759998e+01,1.83700002e+00,7.92999985e-01
53219.86944444,-1.17834992,3.69188457,1.06834003,1.15800000e+06,6.07000000e+05,6.62500000e+04,8.79687500e+03,1.89843798e+03,4.11621004e+02,1.00097999e+02,1.03759998e+01,1.83700002e+00,7.92999985e-01
53219.87013889,-1.19415589,3.67474871,1.07817993,1.15800000e+06,6.07000000e+05,6.62500000e+04,8.79687500e+03,1.89843798e+03,4.11621004e+02,1.00097999e+02,1.03759998e+01,1.83700002e+00,7.92999985e-01
53219.87083333,-1.20985921,3.65729706,1.08792708,1.15800000e+06,6.07000000e+05,6.62500000e+04,8.79687500e+03,1.89843798e+03,4.11621004e+02,1.00097999e+02,1.03759998e+01,1.83700002e+00,7.92999985e-01
53219.87152778,-1.22545800,3.63952913,1.09758005,1.15800000e+06,6.07000000e+05,6.62500000e+04,8.79687500e+03,1.89843798e+03,4.11621004e+02,1.00097999e+02,1.03759998e+01,1.83700002e+00,7.92999985e-01
53219.87222222,-1.24094990,3.62144400,1.10713759,9.96000000e+05,5.36000000e+05,6.34375000e+04,8.56250000e+03,1.90039098e+03,4.26270008e+02,1.07055999e+02,9.58300009e+00,1.84599997e+00,7.93999992e-01
53219.87291667,-1.25633319,3.60304150,1.11659782,9.96000000e+05,5.36000000e+05,6.34375000e+04,8.56250000e+03,1.90039098e+03,4.26270008e+02,1.07055999e+02,9.58300009e+00,1.84599997e+00,7.93999992e-01
53219.87361111,-1.27160535,3.58432085,1.12595947,9.72000000e+05,5.20000000e+05,6.11875000e+04,8.21875000e+03,1.81445301e+03,4.05272990e+02,1.01318002e+02,9.00300033e+00,1.71700004e+00,7.29000021e-01
53219.87430556,-1.28676450,3.56528142,1.13522115,9.72000000e+05,5.20000000e+05,6.11875000e+04,8.21875000e+03,1.81445301e+03,4.05272990e+02,1.01318002e+02,9.00300033e+00,1.71700004e+00,7.29000021e-01
53219.87500000,-1.30180845,3.54592259,1.14438096,9.72000000e+05,5.20000000e+05,6.11875000e+04,8.21875000e+03,1.81445301e+03,4.05272990e+02,1.01318002e+02,9.00300033e+00,1.71700004e+00,7.29000021e-01
53219.87569444,-1.31673484,3.52624372,1.15343750,9.72000000e+05,5.20000000e+05,6.11875000e+04,8.21875000e+03,1.81445301e+03,4.05272990e+02,1.01318002e+02,9.00300033e+00,1.71700004e+00,7.29000021e-01
53219.87638889,-1.33154147,3.50624435,1.16238903,9.72000000e+05,5.20000000e+05,6.11875000e+04,8.21875000e+03,1.81445301e+03,4.05272990e+02,1.01318002e+02,9.00300033e+00,1.71700004e+00,7.29000021e-01
53219.87708333,-1.34622614,3.48592337,1.17123415,9.72000000e+05,5.20000000e+05,6.11875000e+04,8.21875000e+03,1.81445301e+03,4.05272990e+02,1.01318002e+02,9.00300033e+00,1.71700004e+00,7.29000021e-01
53219.87777778,-1.36078635,3.46528048,1.17997096,9.72000000e+05,5.20000000e+05,6.11875000e+04,8.21875000e+03,1.81445301e+03,4.05272990e+02,1.01318002e+02,9.00300033e+00,1.71700004e+00,7.29000021e-01
53219.87847222,-1.37521974,3.44431473,1.18859775,9.72000000e+05,5.20000000e+05,6.11875000e+04,8.21875000e+03,1.81445301e+03,4.05272990e+02,1.01318002e+02,9.00300033e+00,1.71700004e+00,7.29000021e-01
53219.87916667,-1.38952395,3.42302549,1.19711295,9.72000000e+05,5.20000000e+05,6.11875000e+04,8.21875000e+03,1.81445301e+03,4.05272990e+02,1.01318002e+02,9.00300033e+00,1.71700004e+00,7.29000021e-01
